id,date,average_price,total_volume,total_bags,type,year,region
391,2015-06-28,1.17,193654.02,69753.61,conventional,2015,Charlotte
392,2015-06-21,1.17,201173.1,73048.34,conventional,2015,Charlotte
393,2015-06-14,1.15,207093.88,69824.22,conventional,2015,Charlotte
394,2015-06-07,1.15,199980.3,72650.56,conventional,2015,Charlotte
395,2015-05-31,1.19,194630.86,61153.08,conventional,2015,Charlotte
396,2015-05-24,1.2,212527.72,63676.95,conventional,2015,Charlotte
397,2015-05-17,1.21,190799.98,59786.84,conventional,2015,Charlotte
398,2015-05-10,1.19,192767.1,63906.65,conventional,2015,Charlotte
399,2015-05-03,1.0,261492.2,64214.79,conventional,2015,Charlotte
400,2015-04-26,1.2,182141.55,59902.38,conventional,2015,Charlotte
401,2015-04-19,1.18,180944.22,64618.32,conventional,2015,Charlotte
402,2015-04-12,1.17,204005.23,65183.51,conventional,2015,Charlotte
403,2015-04-05,1.19,177919.28,58148.27,conventional,2015,Charlotte
404,2015-03-29,1.23,178788.48,52860.94,conventional,2015,Charlotte
405,2015-03-22,1.19,182876.16,59411.65,conventional,2015,Charlotte
406,2015-03-15,1.19,183944.05,52470.09,conventional,2015,Charlotte
407,2015-03-08,1.25,159386.69,53912.29,conventional,2015,Charlotte
408,2015-03-01,1.18,176146.34,55725.59,conventional,2015,Charlotte
409,2015-02-22,1.08,201741.44,46972.92,conventional,2015,Charlotte
410,2015-02-15,1.22,156798.52,49548.44,conventional,2015,Charlotte
411,2015-02-08,1.17,150139.38,51284.33,conventional,2015,Charlotte
412,2015-02-01,0.98,254009.7,49070.43,conventional,2015,Charlotte
413,2015-01-25,1.18,167270.12,54309.81,conventional,2015,Charlotte
414,2015-01-18,1.25,152671.16,47055.08,conventional,2015,Charlotte
415,2015-01-11,1.26,159942.69,49435.79,conventional,2015,Charlotte
416,2015-01-04,1.19,166006.3,50797.56,conventional,2015,Charlotte
417,2015-12-27,0.93,661137.1,94741.09,conventional,2015,Chicago
418,2015-12-20,0.91,690669.3,94063.9,conventional,2015,Chicago
419,2015-12-13,1.07,668601.5,82588.46,conventional,2015,Chicago
420,2015-12-06,1.14,664020.5,62910.83,conventional,2015,Chicago
421,2015-11-29,1.11,602481.25,62161.46,conventional,2015,Chicago
422,2015-11-22,0.94,751897.9,73751.75,conventional,2015,Chicago
423,2015-11-15,1.17,641881.94,74984.77,conventional,2015,Chicago
424,2015-11-08,1.01,711146.6,66166.46,conventional,2015,Chicago
425,2015-11-01,1.0,807041.44,68869.94,conventional,2015,Chicago
426,2015-10-25,1.12,687650.25,66124.18,conventional,2015,Chicago
427,2015-10-18,1.15,690302.56,63116.01,conventional,2015,Chicago
428,2015-10-11,1.08,708914.2,68648.48,conventional,2015,Chicago
429,2015-10-04,1.18,675172.6,69930.27,conventional,2015,Chicago
430,2015-09-27,1.15,720501.56,70795.02,conventional,2015,Chicago
431,2015-09-20,1.19,729117.44,74891.66,conventional,2015,Chicago
432,2015-09-13,1.19,775671.5,82914.08,conventional,2015,Chicago
433,2015-09-06,1.11,808677.75,86202.35,conventional,2015,Chicago
434,2015-08-30,1.12,773773.5,73918.94,conventional,2015,Chicago
435,2015-08-23,1.2,751850.0,80272.17,conventional,2015,Chicago
436,2015-08-16,1.16,817690.9,83807.06,conventional,2015,Chicago
437,2015-08-09,1.25,731125.0,81788.18,conventional,2015,Chicago
438,2015-08-02,1.27,761027.44,82175.8,conventional,2015,Chicago
439,2015-07-26,1.12,791332.3,88152.13,conventional,2015,Chicago
440,2015-07-19,1.24,797060.25,98743.44,conventional,2015,Chicago
441,2015-07-12,1.26,772151.2,94328.48,conventional,2015,Chicago
442,2015-07-05,1.24,937317.44,129052.84,conventional,2015,Chicago
443,2015-06-28,1.21,786250.25,129786.59,conventional,2015,Chicago
444,2015-06-21,1.24,804902.5,111021.71,conventional,2015,Chicago
445,2015-06-14,1.21,868197.44,119024.61,conventional,2015,Chicago
446,2015-06-07,1.24,824216.25,105212.4,conventional,2015,Chicago
447,2015-05-31,1.26,803571.9,101425.36,conventional,2015,Chicago
448,2015-05-24,1.23,887105.06,104263.68,conventional,2015,Chicago
449,2015-05-17,1.23,817870.2,85534.2,conventional,2015,Chicago
450,2015-05-10,1.23,835938.6,93316.19,conventional,2015,Chicago
451,2015-05-03,1.04,978376.1,93715.67,conventional,2015,Chicago
452,2015-04-26,1.24,779868.0,92705.9,conventional,2015,Chicago
453,2015-04-19,1.24,832529.06,92160.87,conventional,2015,Chicago
454,2015-04-12,1.24,710719.0,94153.9,conventional,2015,Chicago
455,2015-04-05,1.27,751812.44,91422.8,conventional,2015,Chicago
456,2015-03-29,1.22,757271.94,101458.91,conventional,2015,Chicago
457,2015-03-22,1.21,799946.5,90358.9,conventional,2015,Chicago
458,2015-03-15,1.09,827010.4,97254.41,conventional,2015,Chicago
459,2015-03-08,1.18,772997.06,109455.37,conventional,2015,Chicago
460,2015-03-01,1.09,863391.75,90420.46,conventional,2015,Chicago
461,2015-02-22,1.18,773078.06,94439.89,conventional,2015,Chicago
462,2015-02-15,1.17,726401.25,97651.22,conventional,2015,Chicago
463,2015-02-08,1.13,729325.6,82336.09,conventional,2015,Chicago
464,2015-02-01,0.91,1133491.6,93077.9,conventional,2015,Chicago
465,2015-01-25,1.22,745439.2,85220.93,conventional,2015,Chicago
466,2015-01-18,1.14,797741.44,98865.72,conventional,2015,Chicago
467,2015-01-11,1.15,802874.94,79298.64,conventional,2015,Chicago
468,2015-01-04,1.11,783068.0,77539.48,conventional,2015,Chicago
469,2015-12-27,0.87,162993.77,50369.3,conventional,2015,CincinnatiDayton
470,2015-12-20,0.85,175425.56,56245.76,conventional,2015,CincinnatiDayton
471,2015-12-13,0.79,207386.27,75464.86,conventional,2015,CincinnatiDayton
472,2015-12-06,0.83,207513.05,59144.0,conventional,2015,CincinnatiDayton
473,2015-11-29,0.88,141356.34,38977.9,conventional,2015,CincinnatiDayton
474,2015-11-22,0.89,174892.98,47140.21,conventional,2015,CincinnatiDayton
475,2015-11-15,0.88,193723.22,56845.8,conventional,2015,CincinnatiDayton
476,2015-11-08,0.87,239070.12,60246.26,conventional,2015,CincinnatiDayton
477,2015-11-01,0.93,254760.33,71626.45,conventional,2015,CincinnatiDayton
478,2015-10-25,1.01,203681.7,59603.9,conventional,2015,CincinnatiDayton
479,2015-10-18,0.98,186044.56,43077.8,conventional,2015,CincinnatiDayton
480,2015-10-11,0.91,213527.77,50536.17,conventional,2015,CincinnatiDayton
481,2015-10-04,0.93,235243.88,64105.72,conventional,2015,CincinnatiDayton
482,2015-09-27,1.08,202012.62,49128.68,conventional,2015,CincinnatiDayton
483,2015-09-20,1.05,210445.12,47094.76,conventional,2015,CincinnatiDayton
484,2015-09-13,1.05,216548.9,56180.0,conventional,2015,CincinnatiDayton
485,2015-09-06,1.02,232157.9,66632.12,conventional,2015,CincinnatiDayton
486,2015-08-30,1.01,234132.1,63318.92,conventional,2015,CincinnatiDayton
487,2015-08-23,1.05,208608.84,58589.27,conventional,2015,CincinnatiDayton
488,2015-08-16,1.01,234349.47,63557.7,conventional,2015,CincinnatiDayton
489,2015-08-09,1.08,214374.4,56136.97,conventional,2015,CincinnatiDayton
490,2015-08-02,1.09,206121.36,51052.19,conventional,2015,CincinnatiDayton
491,2015-07-26,1.03,216611.19,68917.85,conventional,2015,CincinnatiDayton
492,2015-07-19,1.06,223479.02,58337.87,conventional,2015,CincinnatiDayton
493,2015-07-12,1.03,218170.8,61781.42,conventional,2015,CincinnatiDayton
494,2015-07-05,1.03,250626.33,71706.32,conventional,2015,CincinnatiDayton
495,2015-06-28,1.01,225165.84,72823.95,conventional,2015,CincinnatiDayton
496,2015-06-21,1.02,243012.2,65000.04,conventional,2015,CincinnatiDayton
497,2015-06-14,1.05,229363.52,66485.56,conventional,2015,CincinnatiDayton
498,2015-06-07,1.07,234981.67,63389.74,conventional,2015,CincinnatiDayton
499,2015-05-31,1.06,222382.69,63377.28,conventional,2015,CincinnatiDayton
500,2015-05-24,1.1,222390.1,55604.51,conventional,2015,CincinnatiDayton
501,2015-05-17,1.04,234579.34,59491.63,conventional,2015,CincinnatiDayton
502,2015-05-10,1.06,259598.77,73034.51,conventional,2015,CincinnatiDayton
503,2015-05-03,1.08,238140.95,57176.48,conventional,2015,CincinnatiDayton
504,2015-04-26,1.06,214469.52,60583.96,conventional,2015,CincinnatiDayton
505,2015-04-19,1.02,226978.72,60889.38,conventional,2015,CincinnatiDayton
506,2015-04-12,1.02,188937.83,55624.64,conventional,2015,CincinnatiDayton
507,2015-04-05,1.06,196168.6,51050.29,conventional,2015,CincinnatiDayton
508,2015-03-29,0.95,198365.16,70724.27,conventional,2015,CincinnatiDayton
509,2015-03-22,0.98,212719.94,48822.51,conventional,2015,CincinnatiDayton
510,2015-03-15,0.94,196008.56,57836.43,conventional,2015,CincinnatiDayton
511,2015-03-08,0.87,219110.81,64425.57,conventional,2015,CincinnatiDayton
512,2015-03-01,0.89,226951.64,47259.72,conventional,2015,CincinnatiDayton
513,2015-02-22,0.93,183072.02,41141.35,conventional,2015,CincinnatiDayton
514,2015-02-15,0.94,169950.38,39617.86,conventional,2015,CincinnatiDayton
515,2015-02-08,0.93,186617.2,37258.67,conventional,2015,CincinnatiDayton
516,2015-02-01,0.86,300905.2,51829.32,conventional,2015,CincinnatiDayton
517,2015-01-25,0.93,213554.45,46636.08,conventional,2015,CincinnatiDayton
518,2015-01-18,0.93,175681.1,42403.04,conventional,2015,CincinnatiDayton
519,2015-01-11,0.92,201392.27,43475.66,conventional,2015,CincinnatiDayton
520,2015-01-04,0.88,228569.58,55083.44,conventional,2015,CincinnatiDayton
521,2015-12-27,0.99,107565.04,23071.78,conventional,2015,Columbus
522,2015-12-20,1.03,117393.22,20266.48,conventional,2015,Columbus
523,2015-12-13,1.03,124617.07,20165.81,conventional,2015,Columbus
524,2015-12-06,0.99,137195.6,18819.11,conventional,2015,Columbus
525,2015-11-29,1.03,97235.6,17371.46,conventional,2015,Columbus
526,2015-11-22,1.04,115089.62,18380.41,conventional,2015,Columbus
527,2015-11-15,0.99,117462.94,23023.6,conventional,2015,Columbus
528,2015-11-08,0.95,152084.8,25669.5,conventional,2015,Columbus
529,2015-11-01,0.99,135237.02,21489.11,conventional,2015,Columbus
530,2015-10-25,1.04,119210.27,17089.46,conventional,2015,Columbus
531,2015-10-18,0.98,137773.84,23459.71,conventional,2015,Columbus
532,2015-10-11,0.9,145305.66,23892.68,conventional,2015,Columbus
533,2015-10-04,0.93,134326.53,19254.83,conventional,2015,Columbus
534,2015-09-27,1.02,137298.77,18440.24,conventional,2015,Columbus
535,2015-09-20,1.0,165068.86,21237.4,conventional,2015,Columbus
536,2015-09-13,1.02,169025.14,24698.19,conventional,2015,Columbus
537,2015-09-06,1.04,144563.16,21787.18,conventional,2015,Columbus
538,2015-08-30,1.03,147230.77,24775.19,conventional,2015,Columbus
539,2015-08-23,1.08,130920.97,20871.64,conventional,2015,Columbus
540,2015-08-16,1.03,155881.73,23949.07,conventional,2015,Columbus
541,2015-08-09,1.0,167387.9,29968.97,conventional,2015,Columbus
542,2015-08-02,1.05,148597.9,23215.97,conventional,2015,Columbus
543,2015-07-26,1.02,159846.2,28990.45,conventional,2015,Columbus
544,2015-07-19,1.05,159137.17,26449.59,conventional,2015,Columbus
545,2015-07-12,1.04,143992.9,25544.6,conventional,2015,Columbus
546,2015-07-05,0.98,173370.69,30288.91,conventional,2015,Columbus
547,2015-06-28,0.94,159970.55,35543.34,conventional,2015,Columbus
548,2015-06-21,0.99,164161.25,31938.32,conventional,2015,Columbus
549,2015-06-14,1.01,171353.6,34656.36,conventional,2015,Columbus
550,2015-06-07,1.03,187983.88,33480.24,conventional,2015,Columbus
551,2015-05-31,1.1,143985.95,27507.96,conventional,2015,Columbus
552,2015-05-24,1.01,171879.56,34792.89,conventional,2015,Columbus
553,2015-05-17,1.0,180511.78,21611.56,conventional,2015,Columbus
554,2015-05-10,1.1,162802.66,27215.37,conventional,2015,Columbus
555,2015-05-03,0.99,176737.77,27235.65,conventional,2015,Columbus
556,2015-04-26,1.02,161438.17,28635.3,conventional,2015,Columbus
557,2015-04-19,1.0,172913.44,25870.22,conventional,2015,Columbus
558,2015-04-12,1.07,129397.39,24861.81,conventional,2015,Columbus
559,2015-04-05,1.09,126109.82,18571.52,conventional,2015,Columbus
560,2015-03-29,0.96,139065.31,32728.88,conventional,2015,Columbus
561,2015-03-22,0.94,182625.48,16321.19,conventional,2015,Columbus
562,2015-03-15,1.01,149884.1,22629.45,conventional,2015,Columbus
563,2015-03-08,0.95,141281.56,36170.41,conventional,2015,Columbus
564,2015-03-01,1.03,136795.34,19375.08,conventional,2015,Columbus
565,2015-02-22,1.09,114280.87,21411.43,conventional,2015,Columbus
566,2015-02-15,1.05,106663.68,24561.91,conventional,2015,Columbus
567,2015-10-11,1.75,7279.83,1514.27,organic,2015,Atlanta
568,2015-02-08,0.96,128078.27,20393.63,conventional,2015,Columbus
569,2015-02-01,0.87,216653.06,23945.98,conventional,2015,Columbus
570,2015-01-25,1.08,116995.68,23196.35,conventional,2015,Columbus
571,2015-01-18,1.02,116450.21,27417.51,conventional,2015,Columbus
572,2015-01-11,0.97,125742.48,18981.23,conventional,2015,Columbus
573,2015-01-04,0.89,158638.05,18869.56,conventional,2015,Columbus
574,2015-12-27,0.8,1020390.6,164495.27,conventional,2015,DallasFtWorth
575,2015-12-20,0.82,928051.2,139567.69,conventional,2015,DallasFtWorth
576,2015-12-13,0.79,980891.2,122485.83,conventional,2015,DallasFtWorth
577,2015-12-06,0.74,1054850.0,119463.87,conventional,2015,DallasFtWorth
578,2015-11-29,0.8,839818.9,110783.37,conventional,2015,DallasFtWorth
579,2015-11-22,0.78,885067.5,115460.44,conventional,2015,DallasFtWorth
580,2015-11-15,0.71,1040439.7,124103.96,conventional,2015,DallasFtWorth
581,2015-11-08,0.8,977717.4,103376.75,conventional,2015,DallasFtWorth
582,2015-11-01,0.78,1114177.6,105901.09,conventional,2015,DallasFtWorth
583,2015-10-25,0.86,1010394.8,101822.75,conventional,2015,DallasFtWorth
584,2015-10-18,0.83,992983.75,94315.01,conventional,2015,DallasFtWorth
585,2015-10-11,0.81,1100679.1,107867.59,conventional,2015,DallasFtWorth
586,2015-10-04,0.82,1104602.1,122784.54,conventional,2015,DallasFtWorth
587,2015-09-27,0.84,1063583.9,114293.5,conventional,2015,DallasFtWorth
588,2015-09-20,0.77,1155212.6,112113.8,conventional,2015,DallasFtWorth
589,2015-09-13,0.86,1212585.4,144444.25,conventional,2015,DallasFtWorth
590,2015-09-06,0.84,1270739.8,129188.38,conventional,2015,DallasFtWorth
591,2015-08-30,0.82,1101680.9,110266.58,conventional,2015,DallasFtWorth
592,2015-08-23,0.85,1120172.0,111144.33,conventional,2015,DallasFtWorth
593,2015-08-16,0.88,1122668.4,109684.37,conventional,2015,DallasFtWorth
594,2015-08-09,0.85,1124259.5,109761.68,conventional,2015,DallasFtWorth
595,2015-08-02,0.87,1067498.2,103103.0,conventional,2015,DallasFtWorth
596,2015-07-26,0.8,1191310.9,116524.06,conventional,2015,DallasFtWorth
597,2015-07-19,0.82,1186878.9,133329.08,conventional,2015,DallasFtWorth
598,2015-07-12,0.82,1144448.2,107362.42,conventional,2015,DallasFtWorth
599,2015-07-05,0.83,1320696.1,145175.58,conventional,2015,DallasFtWorth
600,2015-06-28,0.77,1203554.0,133410.7,conventional,2015,DallasFtWorth
601,2015-06-21,0.75,1283503.5,143730.95,conventional,2015,DallasFtWorth
602,2015-06-14,0.65,1508750.5,134774.73,conventional,2015,DallasFtWorth
603,2015-06-07,0.73,1255575.8,133958.89,conventional,2015,DallasFtWorth
604,2015-05-31,0.68,1377670.8,112892.03,conventional,2015,DallasFtWorth
605,2015-05-24,0.81,1184131.4,101993.85,conventional,2015,DallasFtWorth
606,2015-05-17,0.73,1219398.4,96117.87,conventional,2015,DallasFtWorth
607,2015-05-10,0.75,1298826.2,115964.95,conventional,2015,DallasFtWorth
608,2015-05-03,0.77,1282852.1,111724.32,conventional,2015,DallasFtWorth
609,2015-04-26,0.81,1102639.5,102359.29,conventional,2015,DallasFtWorth
610,2015-04-19,0.8,1137811.9,102270.38,conventional,2015,DallasFtWorth
611,2015-04-12,0.72,1266899.5,94370.85,conventional,2015,DallasFtWorth
612,2015-04-05,0.77,1324348.9,120093.08,conventional,2015,DallasFtWorth
613,2015-03-29,0.79,1164808.2,109584.41,conventional,2015,DallasFtWorth
614,2015-03-22,0.67,1333424.4,98562.51,conventional,2015,DallasFtWorth
615,2015-03-15,0.72,1211158.5,102495.19,conventional,2015,DallasFtWorth
616,2015-03-08,0.75,1218684.2,111142.58,conventional,2015,DallasFtWorth
617,2015-03-01,0.82,1144032.0,107972.3,conventional,2015,DallasFtWorth
618,2015-02-22,0.8,1116600.8,102738.51,conventional,2015,DallasFtWorth
619,2015-02-15,0.77,1020856.9,82586.46,conventional,2015,DallasFtWorth
620,2015-02-08,0.67,1207167.5,80177.93,conventional,2015,DallasFtWorth
621,2015-02-01,0.68,1391089.4,90804.99,conventional,2015,DallasFtWorth
622,2015-01-25,0.8,1008295.5,78188.26,conventional,2015,DallasFtWorth
623,2015-01-18,0.76,1091677.2,74805.23,conventional,2015,DallasFtWorth
624,2015-01-11,0.76,1128693.0,87684.88,conventional,2015,DallasFtWorth
625,2015-01-04,0.74,1086364.0,89330.21,conventional,2015,DallasFtWorth
626,2015-12-27,0.98,625475.1,266590.1,conventional,2015,Denver
627,2015-12-20,1.05,528944.56,202799.95,conventional,2015,Denver
628,2015-12-13,0.83,741702.5,294366.5,conventional,2015,Denver
629,2015-12-06,0.76,838225.2,340033.62,conventional,2015,Denver
630,2015-11-29,1.12,429109.62,149739.48,conventional,2015,Denver
631,2015-11-22,0.85,724865.75,282805.94,conventional,2015,Denver
632,2015-11-15,0.82,925618.06,378320.38,conventional,2015,Denver
633,2015-11-08,0.93,690633.9,209920.36,conventional,2015,Denver
634,2015-11-01,0.82,831994.44,237105.47,conventional,2015,Denver
635,2015-10-25,0.93,735206.5,223824.7,conventional,2015,Denver
636,2015-10-18,0.87,805437.94,239193.52,conventional,2015,Denver
637,2015-10-11,0.9,775976.5,216495.03,conventional,2015,Denver
638,2015-10-04,1.02,678935.8,184827.7,conventional,2015,Denver
639,2015-09-27,0.97,694871.75,173509.23,conventional,2015,Denver
640,2015-09-20,0.98,760083.2,187898.66,conventional,2015,Denver
641,2015-09-13,1.01,735436.94,149626.22,conventional,2015,Denver
642,2015-09-06,1.09,729046.75,151435.78,conventional,2015,Denver
643,2015-08-30,1.14,721703.8,161467.42,conventional,2015,Denver
644,2015-08-23,1.2,598195.0,123397.31,conventional,2015,Denver
645,2015-08-16,1.17,648148.1,123499.57,conventional,2015,Denver
646,2015-08-09,1.09,669377.06,136451.77,conventional,2015,Denver
647,2015-08-02,1.05,727916.8,134187.27,conventional,2015,Denver
648,2015-07-26,1.18,703672.7,162596.9,conventional,2015,Denver
649,2015-07-19,1.1,857872.9,208462.45,conventional,2015,Denver
650,2015-07-12,1.18,738933.7,169338.72,conventional,2015,Denver
651,2015-07-05,1.19,736913.1,142805.6,conventional,2015,Denver
652,2015-06-28,1.2,696697.6,153136.3,conventional,2015,Denver
653,2015-06-21,1.16,730826.8,128296.93,conventional,2015,Denver
654,2015-06-14,1.16,743005.75,129731.23,conventional,2015,Denver
655,2015-06-07,1.11,782886.6,158078.11,conventional,2015,Denver
656,2015-05-31,1.26,600377.94,88434.22,conventional,2015,Denver
657,2015-05-24,1.16,657593.25,70664.14,conventional,2015,Denver
658,2015-05-17,1.21,592588.0,113999.04,conventional,2015,Denver
659,2015-05-10,1.08,735145.0,115631.98,conventional,2015,Denver
660,2015-05-03,1.01,781496.4,97967.31,conventional,2015,Denver
661,2015-04-26,1.19,620827.5,72694.91,conventional,2015,Denver
662,2015-04-19,1.08,797021.25,116877.94,conventional,2015,Denver
663,2015-04-12,1.05,858680.5,98979.25,conventional,2015,Denver
664,2015-04-05,1.19,645727.94,86002.58,conventional,2015,Denver
665,2015-03-29,1.11,627546.3,90116.63,conventional,2015,Denver
666,2015-03-22,1.15,603112.1,82484.5,conventional,2015,Denver
667,2015-03-15,1.03,662131.8,93526.66,conventional,2015,Denver
668,2015-03-08,1.03,719792.5,102365.18,conventional,2015,Denver
